House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
6,Hazel Turnpike,Sharon,Watson,47,Head,Single,Female,Podiatrist,None,No Religion
6,Hazel Turnpike,Charles,Watson,11,Minor,N/A,Male,Student,None,Not Specified
6,Hazel Turnpike,Louise,Watson,8,Minor,N/A,Female,Student,None,Not Specified
6,Charity Close,Lindsey,Henderson,37,Head,Married,Female,Armed forces operational officer,None,No Religion
6,Charity Close,Leigh,Henderson,36,Head,Married,Male,"Administrator, education",None,No Religion
6,Charity Close,Allan,Henderson,17,Minor,N/A,Male,Student,None,No Religion
6,Charity Close,Tracey,Henderson,9,Minor,N/A,Female,Student,None,No Religion
6,Stone Shoal,Gordon,Lewis,18,Head,Married,Male,Student,None,Not Specified
6,Stone Shoal,Abigail,Lewis,20,Head,Married,Female,University Student,None,Not Specified
6,Stone Shoal,Carly,Lewis,3,Minor,N/A,Female,Child,None,Not Specified
6,Stone Shoal,Jack,Nixon,38,Head,Single,Male,"Therapist, art",None,No Religion
6,Stone Shoal,Dean,Taylor,20,Head,Single,Male,University Student,None,Hindu
6,Lisburnedge Drive,Adam,Bevan,20,Head,Single,Male,University Student,None,No Religion
6,Gray Lights,Ashleigh,Middleton,60,Head,Single,Female,Industrial buyer,None,No Religion
6,Cooper Canyon,Jennifer,Jones,29,Head,Married,Female,Administrator,None,No Religion
6,Cooper Canyon,Gordon,Jones,31,Head,Married,Male,Music tutor,None,No Religion
6,Cooper Canyon,Kerry,Jones,3,Minor,N/A,Female,Child,None,No Religion
6,Cooper Canyon,Sara,Jones,1,Minor,Married,Female,Child,None,No Religion
6,O'Connor Ports,Ronald,Waters,57,Head,Married,Male,Retail merchandiser,None,Christian
6,O'Connor Ports,Victoria,Waters,55,Head,Married,Female,"Buyer, industrial",None,Christian
6,Peninsula Mission,Jane,Harris,79,Head,Married,Female,"Retired Editor, magazine features",None,Christian
6,Peninsula Mission,Connor,Harris,80,Head,Married,Male,Unemployed,None,Christian
6,Peninsula Mission,Jill,Harris,38,Head,Divorced,Female,IT sales professional,None,Christian
6,Peninsula Mission,Debra,Harris,35,Head,Single,Female,Statistician,None,Christian
6,Peninsula Mission,Clare,Harris,30,Head,Single,Female,Barrister's clerk,None,No Religion
6,Peninsula Mission,Shirley,Goodwin-Harris,27,Head,Single,Female,"Scientist, forensic",None,Not Specified
6,Peninsula Mission,Dominic,Goodwin-Harris,23,Head,Single,Male,Farm manager,None,Christian
6,Peninsula Mission,Lynn,Goodwin-Harris,19,Head,Single,Female,University Student,None,No Religion
6,Peninsula Mission,Natasha,Goodwin-Harris,17,Minor,N/A,Female,Student,None,No Religion
6,Peninsula Mission,Yvonne,Goodwin-Harris,15,Minor,N/A,Female,Student,None,Not Specified
6,Peninsula Mission,Karen,Williams-Goodwin-Harris,5,Minor,N/A,Female,Student,None,Christian
6,Peninsula Mission,Gail,Williams-Goodwin-Harris,1,Minor,N/A,Female,Child,None,Christian
6,Hughes Cliffs,Jacqueline,Taylor,40,Head,Married,Female,Research scientist (medical),None,Christian
6,Hughes Cliffs,Malcolm,Taylor,44,Head,Married,Male,Musician,None,Christian
6,Hughes Cliffs,Maria,Taylor,15,Minor,N/A,Female,Student,None,Christian
6,Fry Turnpike,Amanda,Stevens,42,Head,Single,Female,Licensed conveyancer,None,No Religion
6,Holden Springs,Adrian,Thompson,40,Head,Married,Male,Commercial art gallery manager,None,Christian
6,Holden Springs,Lauren,Thompson,35,Head,Married,Female,Ambulance person,None,Christian
6,Holden Springs,Paula,Thompson,9,Minor,N/A,Female,Student,None,No Religion
6,Holden Springs,Liam,Thompson,9,Minor,N/A,Male,Student,None,No Religion
6,Holden Springs,Geraldine,Thompson,7,Minor,N/A,Female,Student,None,No Religion
6,Holden Springs,Lucy,Thompson,3,Minor,N/A,Female,Child,None,Christian
6,St.Matthew Shore,Elizabeth,Phillips,22,Head,Single,Female,University Student,None,No Religion
6,St.Matthew Shore,Brian,Parker,18,Head,Single,Male,University Student,None,Christian
6,St.Matthew Shore,Georgina,Vaughan,18,Head,Single,Female,University Student,None,No Religion
6,St.Matthew Shore,Terry,North,18,Head,Single,Male,University Student,None,No Religion
6,St.Matthew Shore,Liam,Davison,22,Head,Single,Male,University Student,None,Christian
6,St.Matthew Shore,Joyce,Perkins,22,Head,Single,Female,University Student,None,Christian
6,Faith Path,Julia,Cooke,67,Head,Married,Female,"Engineer, materials",None,No Religion
6,Faith Path,Albert,Cooke,68,Head,Married,Male,Retired Energy manager,None,No Religion
6,Faith Path,Gordon,Cooke,39,Head,Divorced,Male,Politician's assistant,None,No Religion
6,Faith Path,Malcolm,Cooke,36,Head,Divorced,Male,"Scientist, clinical (histocompatibility and immunogenetics)",None,No Religion
6,Strathclydebond Road,Jean,Ward,46,Head,Married,Female,Futures trader,None,No Religion
6,Strathclydebond Road,Aaron,Ward,47,Head,Married,Male,Unemployed,None,No Religion
6,Strathclydebond Road,Holly,Shah,14,Minor,N/A,Female,Student,None,No Religion
6,Merlin Rue,Beth,Davies,38,Head,Married,Female,"Lecturer, further education",None,Christian
6,Merlin Rue,Dale,Davies,35,Head,Married,Male,Social researcher,None,Christian
6,Merlin Rue,Howard,Davies,12,Minor,N/A,Male,Student,None,Christian
6,Merlin Rue,Gail,Davies,10,Minor,N/A,Female,Student,None,No Religion
6,Merlin Rue,Eleanor,Davies,9,Minor,N/A,Female,Student,None,No Religion
6,Friary Drive,Georgina,Ingram,72,Head,Married,Female,Retired Education administrator,None,Christian
6,Friary Drive,Trevor,Ingram,74,Head,Married,Male,"Retired Engineer, structural",None,No Religion
6,February Brooks,Leigh,Cox,47,Head,Single,Male,Visual merchandiser,None,Christian
6,February Brooks,Joanne,Wright,47,Head,Single,Female,Osteopath,None,Christian
6,Moore Road,Stuart,Foster,25,Head,Single,Male,Tourist information centre manager,None,Christian
6,Dunn Road,Marie,Griffiths,46,Head,Married,Female,Textile designer,None,Sikh
6,Dunn Road,Brian,Griffiths,50,Head,Married,Male,Chief Executive Officer,None,Sikh
6,Dunn Road,Alex,Griffiths,25,Head,Single,Male,Science writer,None,Sikh
6,Porter Island,Caroline,Edwards,31,Head,Divorced,Female,Unemployed,None,No Religion
6,Porter Island,Shaun,Edwards,1,Minor,N/A,Male,Child,None,Not Specified
6,Porter Island,Joanna,Buckley,36,Head,Single,Female,Speech and language therapist,None,Christian
6,Porter Island,Hannah,Jones,29,Head,Widowed,Female,Tour manager,None,No Religion
6,Porter Island,Sophie,Humphreys,52,Head,Single,Female,Chief Operating Officer,None,Christian
6,Merlinhawk Drive,Kathleen,Stevens,79,Head,Married,Female,Retired Broadcast presenter,None,No Religion
6,Merlinhawk Drive,Gordon,Stevens,83,Head,Married,Male,Unemployed,None,No Religion
6,Martin Lakes,Dawn,Dobson,49,Head,Married,Female,Company secretary,None,No Religion
6,Martin Lakes,Ricky,Dobson,46,Head,Married,Male,Sales executive,None,No Religion
6,Martin Lakes,Dawn,Dobson,26,Head,Widowed,Female,Operational investment banker,None,No Religion
6,Martin Lakes,Glenn,Dobson,23,Head,Single,Male,Armed forces operational officer,None,No Religion
6,Martin Lakes,Kathryn,Dobson,19,Head,Single,Female,University Student,None,No Religion
6,Martin Lakes,Mary,Dobson,6,Minor,N/A,Female,Student,None,No Religion
6,Coates Grove,Lesley,Jones,56,Head,Divorced,Female,Field seismologist,None,Christian
6,Coates Grove,Mohammad,Jones,36,Head,Divorced,Male,Ergonomist,None,Christian
6,Taylor Mills,Julia,McDonald,44,Head,Married,Female,English as a foreign language teacher,None,Christian
6,Taylor Mills,Michael,McDonald,47,Head,Married,Male,"Education officer, community",None,Christian
6,Taylor Mills,Tina,McDonald,14,Minor,N/A,Female,Student,None,Christian
6,Jenkins Avenue,Eileen,Smith,26,Head,Divorced,Female,Science writer,None,Christian
6,Jenkins Avenue,Sophie,Buckley,44,Head,Single,Female,Mental health nurse,None,Christian
6,Jenkins Avenue,Alan,Marsh,38,Head,Single,Male,Air broker,None,No Religion
6,Jenkins Avenue,Stephen,Long,37,Head,Divorced,Male,Higher education lecturer,None,Christian
6,Talbot Parkway,Ann,Brown,23,Head,Single,Female,Communications engineer,None,Christian
6,Ashton Locks,Harriet,Thompson,40,Head,Married,Female,Copy,None,No Religion
6,Ashton Locks,Gordon,Thompson,40,Head,Married,Male,"Engineer, biomedical",None,No Religion
6,Ashton Locks,Kate,Thompson,9,Minor,N/A,Female,Student,None,No Religion
6,Ashton Locks,Marian,Thompson,6,Minor,N/A,Female,Student,None,No Religion
6,Windy Trail,Mandy,Hill,26,Head,Married,Female,Special educational needs teacher,None,Muslim
6,Windy Trail,Brian,Hill,25,Head,Married,Male,Dealer,None,No Religion
6,Griffiths Parkway,Billy,O'Brien,34,Head,Single,Male,Commissioning editor,None,No Religion
6,Holly Light,Helen,Murphy,51,Head,Single,Female,Management consultant,None,Christian
6,Holly Light,Elliott,Lawrence,58,Head,Single,Male,Press sub,None,No Religion
6,Holly Light,Connor,Murphy,29,Head,Single,Male,Nature conservation officer,None,Christian
6,Holly Light,Edward,Murphy,26,Head,Widowed,Male,Energy manager,None,Christian
6,Holly Light,Graeme,Murphy,13,Minor,N/A,Male,Student,None,Christian
6,Gwentbow Crescent,Rita,Jones,19,Head,Single,Female,University Student,None,Not Specified
6,Gwentbow Crescent,Timothy,Evans,25,Head,Single,Male,PhD Student,None,Christian
6,Gwentbow Crescent,Julia,Baldwin,21,Head,Single,Female,University Student,None,No Religion
6,Gwentbow Crescent,Benjamin,Allen,20,Head,Single,Male,University Student,None,No Religion
6,Winchester Street,Jennifer,Wood,74,Head,Single,Female,Unemployed,None,Sikh
6,Winchester Street,Sharon,Wood,39,Head,Single,Female,Office manager,None,Sikh
6,Winchester Street,Brett,Wood,38,Head,Divorced,Male,"Surveyor, minerals",None,No Religion
6,Winchester Street,Abdul,Wood,36,Head,Single,Male,Diagnostic radiographer,None,Sikh
6,Winchester Street,Heather,Wood,26,Head,Single,Female,Newspaper journalist,None,No Religion
6,O'Connor Plain,Graham,Mason,38,Head,Single,Male,Unemployed,None,No Religion
6,O'Connor Plain,Gregory,Mason,15,Minor,N/A,Male,Student,None,Not Specified
7,Ali Street,Linda,Herbert,9,Minor,N/A,Female,Student,Unknown Infection,Not Specified
7,Lincoln Road,Valerie,James,31,Head,Single,Female,Building services engineer,Physical Disability,No Religion
7,Buckley Crescent,Irene,Brennan,47,Head,Married,Female,Volunteer coordinator,None,No Religion
7,Buckley Crescent,Mohammad,Brennan,53,Head,Married,Male,"Designer, furniture",None,No Religion
7,Buckley Crescent,Catherine,Brennan,14,Minor,N/A,Female,Student,None,No Religion
7,Buckley Crescent,Jane,Brennan,13,Minor,N/A,Female,Student,None,No Religion
7,Iron Road,Julian,James,24,Head,Single,Male,Careers information officer,None,No Religion
7,Ali Crescent,Sean,Hughes,54,Head,Single,Male,Unemployed,None,Christian
7,Ali Crescent,Ian,Evans,5,Minor,N/A,Male,Student,None,Not Specified
7,Brightwaterbranch Street,Geraldine,Higgins,46,Head,Married,Female,"Programmer, applications",None,Christian
7,Brightwaterbranch Street,Leigh,Higgins,42,Head,Married,Male,Hydrogeologist,None,Christian
7,Brightwaterbranch Street,Allan,Higgins,20,Head,Single,Male,University Student,None,Christian
7,Brightwaterbranch Street,Bethan,Higgins,0,Minor,N/A,Female,Child,None,Christian
7,December Drive,Melanie,Hayes,55,Head,Divorced,Female,"Lecturer, further education",None,Christian
7,Edwards Keys,Amber,Collins,65,Head,Married,Female,Careers adviser,None,Christian
7,Edwards Keys,Oliver,Collins,68,Head,Married,Male,Retired Land,None,Christian
7,Edwards Keys,Karl,Collins,36,Head,Single,Male,"Secretary, company",None,Christian
7,Corporationskip Close,Lynn,Rahman,87,Head,Widowed,Female,Retired Estate agent,None,Christian
7,Falcon Street,Jenna,Skinner,77,Head,Single,Female,Retired Geophysicist/field seismologist,None,Christian
7,Wakefield Port,Charles,Davidson,27,Head,Married,Male,"Teacher, secondary school",None,Christian
7,Wakefield Port,Alexandra,Davidson,25,Head,Married,Female,Astronomer,None,Christian
7,Wakefield Port,Callum,Davidson,1,Minor,N/A,Male,Child,None,No Religion
7,Wakefield Port,Nigel,Cross,21,Head,Single,Male,University Student,None,Christian
7,Hunt Prairie,Eleanor,Birch,43,Head,Married,Female,Adult guidance worker,None,Sikh
7,Hunt Prairie,Craig,Birch,43,Head,Married,Male,Neurosurgeon,None,Sikh
7,Hunt Prairie,Elliot,Birch,13,Minor,N/A,Male,Student,None,No Religion
7,Craig Fords,Alexandra,Lane,36,Head,Married,Female,Tax inspector,None,Sikh
7,Craig Fords,Patrick,Lane,38,Head,Married,Male,Call centre manager,None,Sikh
7,Craig Fords,Janet,Lane,5,Minor,N/A,Female,Student,None,No Religion
7,Wallace Camp,Victoria,Jones,25,Head,Single,Female,"Surveyor, building",None,No Religion
7,Wallace Camp,Billy,Horton,27,Head,Single,Male,Media planner,None,No Religion
7,Clementine Drive,Laura,James,40,Head,Married,Female,English as a foreign language teacher,None,Christian
7,Clementine Drive,Dale,James,41,Head,Married,Male,Psychiatric nurse,None,Christian
7,Williams Inlet,Margaret,Freeman,54,Head,Married,Female,Fish farm manager,None,Christian
7,Williams Inlet,Christian,Freeman,55,Head,Married,Male,"Lighting technician, broadcasting/film/video",None,Christian
7,Williams Inlet,Kevin,Freeman,14,Minor,N/A,Male,Student,None,No Religion
7,Black Drive,Caroline,Smith,72,Head,Divorced,Female,Retired Glass blower/designer,None,Christian
7,Squirrel Well,Katherine,Godfrey,69,Head,Widowed,Female,Unemployed,None,No Religion
7,Squirrel Well,Yvonne,Godfrey,35,Head,Single,Female,Unemployed,None,No Religion
7,Squirrel Well,Barbara,Godfrey,29,Head,Single,Female,"Therapist, drama",None,No Religion
7,Squirrel Well,Diane,Godfrey,25,Head,Divorced,Female,"Engineer, technical sales",None,No Religion
7,Squirrel Well,Kayleigh,Godfrey,21,Head,Divorced,Female,University Student,None,No Religion
7,Forgotten Close,Suzanne,Sykes,32,Head,Married,Female,Fisheries officer,None,Christian
7,Forgotten Close,Scott,Sykes,32,Head,Married,Male,Diplomatic Services operational officer,None,Christian
7,Forgotten Close,Beverley,Sykes,34,Head,Single,Female,Drilling engineer,None,Christian
7,Sandy Drive,Vanessa,Hughes,51,Head,Divorced,Female,"Engineer, technical sales",None,No Religion
7,Sandy Drive,Sharon,Hughes,18,Head,Single,Female,Student,None,No Religion
7,Johnson Lane,Rhys,Davidson,28,Head,Married,Male,Mining engineer,None,No Religion
7,Johnson Lane,Danielle,Davidson,26,Head,Married,Female,Product/process development scientist,None,No Religion
7,Johnson Lane,Lynda,Bell,50,Head,Divorced,Female,"Pilot, airline",None,Christian
7,Johnson Lane,Kathryn,Wilson,36,Head,Single,Female,Unemployed,None,No Religion
7,Johnson Lane,Neil,Harding,57,Head,Single,Male,"Engineer, land",None,Christian
7,Schoolbraid Road,Jamie,Hughes,35,Head,Married,Male,Economist,None,Christian
7,Schoolbraid Road,Denise,Hughes,31,Head,Married,Female,Dietitian,None,Christian
7,Keeper Lane,June,Hughes,21,Head,Married,Female,University Student,None,No Religion
7,Keeper Lane,Danny,Hughes,25,Head,Married,Male,Arts development officer,None,No Religion
7,Keeper Lane,Howard,Hughes,2,Minor,N/A,Male,Child,None,No Religion
7,George Forks,Oliver,Payne,65,Head,Widowed,Male,Investment analyst,None,Christian
7,Butcher Forks,Elliot,Smith,84,Head,Widowed,Male,"Retired Pharmacist, community",None,Christian
7,Drummer Road,Gillian,Rowley,71,Head,Widowed,Female,"Retired Psychologist, counselling",None,Christian
7,Whitehall Unions,Jade,Williams,48,Head,Married,Female,Immigration officer,None,No Religion
7,Whitehall Unions,Mohammed,Williams,51,Head,Married,Male,Engineering geologist,None,No Religion
7,Whitehall Unions,Barbara,Williams,24,Head,Divorced,Female,"Pharmacist, hospital",None,No Religion
7,Whitehall Unions,Allan,Williams,21,Head,Divorced,Male,University Student,None,No Religion
7,Whitehall Unions,Martyn,Williams,9,Minor,N/A,Male,Student,None,No Religion
7,Butterfly Expressway,Elaine,Bennett,37,Head,Widowed,Female,Unemployed,None,Christian
7,Butterfly Expressway,Gordon,Bennett,4,Minor,N/A,Male,Child,None,Not Specified
7,Butterfly Expressway,Sophie,Bennett,3,Minor,N/A,Female,Child,None,Not Specified
7,Butterfly Expressway,Joel,Watson,53,Head,Single,Male,Pension scheme manager,None,Christian
7,Heath Wall,Christine,Edwards,37,Head,Married,Female,Chief Operating Officer,None,Christian
7,Heath Wall,Sean,Edwards,39,Head,Married,Male,"Engineer, automotive",None,Christian
7,Heath Wall,Kelly,Edwards,13,Minor,N/A,Female,Student,None,No Religion
7,Heath Wall,Frances,Edwards,8,Minor,N/A,Female,Student,None,Christian
7,Heath Wall,Janice,Edwards,5,Minor,N/A,Female,Student,None,No Religion
7,Davies Forks,Helen,Foster,39,Head,Single,Female,Probation officer,None,Christian
7,Davies Forks,Hugh,Foster,6,Minor,N/A,Male,Student,None,Not Specified
7,Davies Forks,Natalie,Foster,3,Minor,N/A,Female,Child,None,Not Specified
7,Davies Forks,Shirley,Robinson,48,Head,Single,Female,Unemployed,None,Christian
7,Elvis Ridge,Scott,Coleman,39,Head,Single,Male,"Engineer, civil (consulting)",None,Christian
7,Elvis Ridge,Natasha,Bird,22,Head,Single,Female,University Student,None,Christian
7,Gemini Crescent,Karen,Hamilton,43,Head,Married,Female,"Education officer, environmental",None,Christian
7,Gemini Crescent,Craig,Hamilton,45,Head,Married,Male,Air broker,None,No Religion
7,Gemini Crescent,Louis,Farrell,47,Head,Single,Male,Oncologist,None,Christian
7,Scepter Street,Janice,Reynolds-Miles,18,Head,Married,Female,Student,None,Not Specified
7,Scepter Street,Graeme,Unknown,19,Head,Married,Male,University Student,None,Not Specified
7,Patel Inlet,Lorraine,Martin,28,Head,Married,Female,"Teacher, early years/pre",None,No Religion
7,Patel Inlet,Bruce,Unknown,34,Head,Married,Male,Chartered management accountant,None,No Religion
7,Patel Inlet,Natalie,Martin-Joyce,11,Minor,N/A,Female,Student,None,No Religion
7,Gloucester Close,Lynda,Thomas,25,Head,Single,Female,"Engineer, water",None,Christian
7,Shark Cove,Trevor,Robinson,77,Head,Married,Male,Retired Meteorologist,None,No Religion
7,Shark Cove,Shirley,Robinson,77,Head,Married,Female,Retired Health and safety adviser,None,No Religion
7,Heart Prairie,Caroline,Phillips,23,Head,Single,Female,Commercial/residential surveyor,None,Muslim
7,Browne Passage,Clive,Robinson,42,Head,Single,Male,"Scientist, research (life sciences)",None,Christian
7,Browne Passage,Shannon,Wilson,46,Head,Single,Female,Unemployed,None,No Religion
7,Browne Passage,Francis,Kelly,44,Head,Single,Male,Unemployed,None,Christian
7,Marigold Road,Andrew,Bentley,61,Head,Single,Male,Education administrator,None,No Religion
7,Davies Drive,Jodie,Patel,57,Head,Married,Female,"Psychologist, clinical",None,Christian
